10:07:39:860,1,24912.323893,00000026,00000130,00000396,00000000,0000000d,0000000c,00000000
10:07:39:908,1,24912.334801,00000026,0000012f,00000395,00000000,0000000e,00000008,0000001b
10:07:39:942,1,24912.345780,00000026,0000012e,00000394,00000000,0000000d,00000000,00000000
10:07:40:003,1,24912.356684,00000026,0000012d,00000393,00000000,0000000e,00000009,00000000
10:07:40:072,1,24912.367661,00000026,000000b1,00000392,00000000,0000000c,0000000d,ffffffea
10:07:40:148,1,24912.378668,00000026,0000012c,00000391,00000000,00000000,0000000d,00000043
10:07:40:179,1,24912.389318,00000026,000000b0,0000013b,00000000,0000000e,00000000,0000005a
10:07:40:227,1,24912.400298,00000026,000000af,00000390,00000000,00000000,00000009,ffffffec
10:07:40:275,1,24912.411562,00000026,00000000,0000038f,00000000,0000000d,0000000d,00000048
10:07:40:304,1,24912.422159,00000026,000000ae,0000013e,00000000,00000000,00000000,00000000
10:07:40:338,1,24912.433089,00000026,00000000,0000013f,00000000,0000000f,0000000e,0000003c
10:07:40:354,1,24912.443994,00000026,00000000,00000140,00000000,00000000,00000000,0000002d
10:07:40:385,1,24912.455066,00000026,000000ad,00000000,00000000,00000000,00000000,0000003c
10:07:40:400,1,24912.465902,00000026,00000000,00000141,00000000,00000000,00000000,00000000
10:07:40:420,1,24912.531478,00000026,000000ac,00000000,00000000,00000000,00000000,0000005a
10:07:40:457,1,24912.553341,00000026,00000000,00000142,00000000,00000000,0000000c,0000002d
10:07:40:472,1,24912.564434,00000026,00000000,00000143,00000000,00000000,0000000d,00000000
10:07:40:499,1,24912.575630,00000026,0000012b,00000000,00000000,00000000,0000000e,00000043
10:07:40:521,1,24912.586394,00000026,000000aa,00000000,00000000,0000000e,00000000,0000003c
10:07:40:589,1,24912.608197,00000026,000000a9,0000038e,00000000,0000000e,0000000d,00000040
10:07:40:721,1,24914.645575,00000027,000000ef,000000ec,00000000,00000008,00000005,0000000b
10:07:40:756,1,24914.709916,00000027,00000000,000000e9,00000000,00000009,00000008,00000016
10:07:40:770,1,24914.720996,00000027,00000000,000000e7,00000000,00000000,00000000,0000001b
10:07:40:792,1,24914.731817,00000027,000000ee,000000e4,00000000,0000000a,00000000,00000017
10:07:40:835,1,24914.742786,00000027,000000ec,000000e1,00000000,00000009,00000007,00000000
10:07:40:866,1,24914.753700,00000027,000000e9,000000dd,00000000,0000000b,00000008,0000000f
10:07:40:892,1,24914.764423,00000027,000000e5,000000d8,00000000,00000007,00000007,00000012
10:07:40:921,1,24914.775430,00000027,000000e2,000000d3,00000000,00000008,00000006,00000000
10:07:40:946,1,24914.786459,00000027,000000df,000000cf,00000000,00000009,00000007,00000000
10:07:40:992,1,24914.797345,00000027,000000db,000000cb,00000000,00000000,00000008,00000000
10:07:41:039,1,24914.808289,00000027,000000d8,000000c8,00000000,00000006,00000004,0000002d
10:07:41:077,1,24914.819186,00000027,000000d5,000000c5,00000000,00000009,00000008,0000005a
10:07:41:109,1,24914.830090,00000027,000000d1,000000c0,00000000,0000000d,00000009,0000000f
10:07:41:146,1,24914.841131,00000027,000000cc,000000bb,00000000,0000000a,00000008,0000001b
10:07:41:172,1,24914.852014,00000027,000000c7,000000b5,00000000,00000000,00000007,00000023
10:07:41:207,1,24914.863191,00000027,000000c1,000000b0,00000000,0000000c,0000000a,0000001e
10:07:41:242,1,24914.874153,00000027,000000bb,000000ab,00000000,0000000d,0000000b,00000012
10:07:41:277,1,24914.884950,00000027,000000b5,000000a4,00000000,0000000b,00000008,00000046
10:07:41:314,1,24914.895649,00000027,000000af,0000009e,00000000,00000009,00000007,00000012
10:07:41:355,1,24914.906513,00000027,000000aa,00000098,00000000,00000006,00000005,0000002d
10:07:41:397,1,24914.917590,00000027,000000a6,00000092,00000000,0000000d,00000009,0000000f
10:07:41:420,1,24914.928504,00000027,000000a2,0000008d,00000000,0000000c,00000000,00000012
10:07:41:455,1,24914.939500,00000027,0000009e,00000088,00000000,00000000,0000000b,00000024
10:07:41:488,1,24914.950418,00000027,0000009b,00000082,00000000,0000000b,00000008,ffffffe2
10:07:41:521,1,24914.961366,00000027,00000097,0000007d,00000000,0000000a,00000009,00000000
10:07:41:548,1,24914.972205,00000027,00000094,00000078,00000000,0000000d,00000000,fffffff5
10:07:41:561,1,24914.983065,00000027,00000091,00000073,00000000,00000000,00000000,00000000
10:07:41:609,1,24914.993889,00000027,00000090,0000006f,00000000,00000007,00000006,0000002d
10:07:41:684,1,24915.005074,00000027,0000008e,0000006b,00000000,0000000c,00000009,0000005a
10:07:41:708,1,24915.015919,00000027,0000008d,00000069,00000000,0000000d,00000000,00000000
10:07:47:211,1,24915.026844,00000027,0000008c,00000067,00000000,00000000,00000000,0000004e
10:07:47:241,1,24915.037876,00000027,00000000,00000065,00000000,0000000c,0000000c,00000016
10:07:47:266,1,24915.048759,00000027,0000008b,00000063,00000000,0000000d,00000000,00000000
10:07:47:292,1,24915.059740,00000027,0000008a,00000062,00000000,00000000,00000000,00000012
10:07:47:336,1,24915.070739,00000027,00000089,00000060,00000000,0000000e,0000000d,00000000
10:07:47:381,1,24915.081579,00000027,00000088,0000005f,00000000,0000000f,0000000c,0000000f
10:07:47:403,1,24915.092522,00000027,00000000,0000005e,00000000,0000000e,00000000,00000019
10:07:47:441,1,24915.103481,00000027,00000000,0000005d,00000000,00000000,0000000d,0000001e
10:07:47:461,1,24915.125330,00000027,00000000,0000005c,00000000,00000000,0000000c,00000019
10:07:47:487,1,24915.147173,00000027,00000087,00000000,00000000,00000000,0000000d,00000012
10:07:47:507,1,24915.322122,00000027,00000000,0000005b,00000000,0000000f,00000000,00000019
10:07:47:553,1,24921.853416,00000028,000000f2,0000010b,00000000,00000007,00000007,ffffffc0
10:07:47:577,1,24921.884792,00000028,00000000,00000109,00000000,00000006,00000000,ffffffc1
10:07:47:615,1,24921.895781,00000028,00000000,00000108,00000000,00000007,00000006,00000000
10:07:47:658,1,24921.906766,00000028,000000f1,00000106,00000000,00000008,00000005,fffffff6
10:07:47:693,1,24921.917749,00000028,000000f0,00000102,00000000,00000009,00000000,00000000
10:07:47:712,1,24921.928596,00000028,000000ef,000000fd,00000000,00000000,00000000,00000000
10:07:47:748,1,24921.939819,00000028,000000ec,000000f6,00000000,0000000d,0000000b,0000000a
10:07:47:784,1,24921.950687,00000028,000000ea,000000f0,00000000,0000000b,00000007,00000000
10:07:47:811,1,24921.961631,00000028,000000e8,000000e9,00000000,00000009,00000008,00000000
10:07:47:845,1,24921.972657,00000028,000000e6,000000e3,00000000,0000000b,0000000a,00000012
10:07:47:873,1,24921.983304,00000028,000000e2,000000d9,00000000,00000008,00000005,0000000b
10:07:47:904,1,24921.994259,00000028,000000df,000000d1,00000000,00000009,00000006,00000000
10:07:47:947,1,24922.005345,00000028,000000db,000000c9,00000000,00000004,00000007,ffffffd3
10:07:47:997,1,24922.016215,00000028,000000d7,000000c0,00000000,0000000c,00000009,00000000
10:07:48:028,1,24922.027129,00000028,000000d3,000000b6,00000000,0000000b,0000000a,0000002d
10:07:48:073,1,24922.038144,00000028,000000cf,000000ae,00000000,00000000,00000009,00000000
10:07:48:108,1,24922.048969,00000028,000000ce,000000a5,00000000,00000009,00000000,ffffffa6
10:07:48:131,1,24922.059912,00000028,000000cb,0000009d,00000000,00000000,00000000,0000005a
10:07:48:161,1,24922.070894,00000028,000000c8,00000095,00000000,00000000,00000007,0000003c
10:07:48:191,1,24922.081908,00000028,000000c4,0000008d,00000000,0000000c,00000008,00000018
10:07:48:222,1,24922.092690,00000028,000000c1,00000085,00000000,0000000a,0000000a,ffffffea
10:07:48:259,1,24922.103828,00000028,000000bd,0000007f,00000000,0000000d,0000000b,00000016
10:07:48:294,1,24922.114765,00000028,000000ba,00000079,00000000,00000000,0000000c,0000000b
10:07:48:325,1,24922.125695,00000028,000000b8,00000074,00000000,00000000,00000000,0000000f
10:07:48:352,1,24922.136542,00000028,000000b5,0000006e,00000000,0000000c,00000009,00000043
10:07:48:377,1,24922.147407,00000028,000000b4,0000006b,00000000,0000000b,00000000,0000005a
10:07:48:405,1,24922.158402,00000028,000000b3,00000069,00000000,0000000c,00000000,0000004b
10:07:48:427,1,24922.169324,00000028,000000b2,00000067,00000000,00000000,00000000,0000005a
10:07:48:455,1,24922.180281,00000028,000000b1,00000065,00000000,0000000f,0000000c,00000012
10:07:48:480,1,24922.191217,00000028,000000af,00000063,00000000,0000000c,0000000b,00000019
10:07:48:503,1,24922.202152,00000028,000000ae,00000062,00000000,0000000f,00000000,00000012
10:07:48:520,1,24922.213094,00000028,000000ad,00000061,00000000,00000000,0000000c,00000000
10:07:48:540,1,24922.224035,00000028,00000000,00000060,00000000,0000000c,00000000,00000019
10:07:48:571,1,24922.235271,00000028,000000ac,0000005f,00000000,0000000f,00000000,00000016
10:07:48:608,1,24922.256851,00000028,00000000,0000005e,00000000,0000000e,0000000d,0000001e
10:07:48:644,1,24922.267751,00000028,000000ab,0000005d,00000000,0000000d,0000000c,00000024
10:07:48:662,1,24922.344379,00000028,00000000,0000005c,00000000,0000000e,00000000,0000001e
10:07:48:693,1,24922.355394,00000028,00000000,0000005b,00000000,0000000f,0000000d,00000024
10:07:48:720,1,24922.409965,00000028,000000aa,00000000,00000000,0000000e,0000000b,0000002d
10:07:48:742,1,24922.420707,00000028,000000a9,00000059,00000000,0000000f,00000000,00000000
10:08:08:580,1,24936.859686,00000029,00000095,0000030e,00000000,00000009,00000009,0000005a
10:08:08:622,1,24943.113156,0000002a,0000016a,00000416,00000000,0000000c,00000000,00000000
10:08:08:690,1,24943.134553,0000002a,00000064,0000013a,00000000,0000000b,00000009,00000031
10:08:08:761,1,24943.156561,0000002a,00000000,0000013e,00000000,00000009,00000006,0000004e
10:08:08:829,1,24943.167647,0000002a,00000066,00000143,00000000,00000009,00000007,0000004b
10:08:08:886,1,24943.178563,0000002a,00000067,00000147,00000000,00000000,00000008,00000048
10:08:08:947,1,24943.189480,0000002a,00000068,0000014a,00000000,00000007,00000009,0000002d
10:08:09:032,1,24943.200387,0000002a,00000069,0000014d,00000000,0000000a,00000004,ffffffa6
10:08:09:112,1,24943.211421,0000002a,0000006a,00000150,00000000,00000006,00000008,00000000
10:08:09:209,1,24943.222543,0000002a,0000006b,00000152,00000000,00000000,00000005,ffffffc6
10:08:09:263,1,24943.233514,0000002a,0000006c,00000153,00000000,00000007,00000000,00000000
10:08:09:341,1,24943.244375,0000002a,0000006d,00000154,00000000,00000006,00000006,ffffffbf
10:08:09:426,1,24943.255498,0000002a,0000006e,00000155,00000000,0000000f,00000009,0000004b
10:08:09:464,1,24943.266434,0000002a,0000015e,00000156,00000000,00000010,00000000,ffffffbf
10:08:09:524,1,24943.277519,0000002a,0000006f,00000157,00000000,00000000,0000000b,ffffffc4
10:08:09:578,1,24943.288418,0000002a,0000015a,00000158,00000000,00000000,0000000c,00000048
10:08:09:647,1,24943.299298,0000002a,00000070,00000159,00000000,00000000,00000009,0000004b
10:08:09:682,1,24943.310115,0000002a,00000158,000003e3,00000000,00000000,00000000,00000000
10:08:09:713,1,24943.320755,0000002a,00000157,000003df,00000000,00000000,00000000,ffffffaf
10:08:09:748,1,24943.331995,0000002a,00000156,0000015a,00000000,00000000,00000000,00000048
10:08:09:802,1,24943.343172,0000002a,00000155,0000015b,00000000,00000000,0000000b,ffffffc9
10:08:09:845,1,24943.353812,0000002a,00000000,000003d5,00000000,00000010,0000000c,ffffffc7
10:08:09:889,1,24943.365077,0000002a,00000071,000003d2,00000000,00000000,00000000,ffffffc3
10:08:09:946,1,24943.375986,0000002a,00000154,0000015c,00000000,00000000,00000008,00000049
10:08:09:996,1,24943.386476,0000002a,00000153,000003cb,00000000,00000000,0000000c,ffffffba
10:08:10:042,1,24943.397407,0000002a,00000152,000003c7,00000000,0000000f,00000000,ffffffb3
10:08:10:084,1,24943.408294,0000002a,00000151,000003c3,00000000,00000000,00000000,ffffffb8
10:08:10:147,1,24943.419561,0000002a,00000072,000003c0,00000000,00000011,00000000,0000004d
10:08:10:253,1,24943.430673,0000002a,00000073,0000015d,00000000,00000010,0000000c,00000043
10:08:10:324,1,24943.441660,0000002a,00000074,0000015e,00000000,0000000e,0000000e,0000004e
10:08:10:415,1,24943.452450,0000002a,00000075,0000015f,00000000,0000000f,0000000c,00000043
10:08:10:494,1,24943.463428,0000002a,0000014f,00000160,00000000,00000011,0000000d,00000051
10:08:10:553,1,24943.474459,0000002a,0000014e,00000161,00000000,0000000f,0000000c,00000040
10:08:10:622,1,24943.485464,0000002a,00000000,00000162,00000000,0000000c,0000000e,0000004e
10:08:10:661,1,24943.496464,0000002a,00000000,00000163,00000000,0000000d,0000000d,00000048
10:08:10:711,1,24943.507416,0000002a,00000000,00000164,00000000,00000000,0000000f,00000046
10:08:10:791,1,24943.518331,0000002a,00000076,00000165,00000000,0000000f,0000000d,00000040
10:08:10:837,1,24943.529150,0000002a,0000014c,00000166,00000000,0000000d,0000000c,ffffffa6
10:08:10:901,1,24943.539854,0000002a,00000077,00000167,00000000,00000010,0000000b,00000000
10:08:10:984,1,24943.551069,0000002a,00000078,00000168,00000000,00000011,0000000d,0000003d
10:08:11:055,1,24943.561928,0000002a,0000014a,00000169,00000000,00000012,0000000c,00000043
10:08:11:098,1,24943.572962,0000002a,00000149,0000016a,00000000,00000000,00000000,ffffffc4
10:08:11:127,1,24943.583647,0000002a,00000148,0000038c,00000000,00000000,00000000,ffffffc7
10:08:11:179,1,24943.594821,0000002a,00000000,0000016b,00000000,00000011,0000000d,ffffffd3
10:08:11:215,1,24943.605614,0000002a,00000147,00000385,00000000,00000000,00000000,ffffffcc
10:08:11:264,1,24943.616598,0000002a,00000000,0000016c,00000000,00000012,00000009,00000047
10:08:11:301,1,24943.627653,0000002a,00000000,0000016d,00000000,00000000,00000000,00000048
10:08:11:355,1,24943.638545,0000002a,00000079,0000016e,00000000,00000000,00000000,00000041
10:08:11:416,1,24943.649498,0000002a,00000146,0000016f,00000000,00000010,0000000e,00000043
10:08:11:498,1,24943.660563,0000002a,0000007a,00000170,00000000,00000011,0000000d,0000003d
10:08:11:552,1,24943.671514,0000002a,0000007b,00000171,00000000,00000000,0000000c,00000039
10:08:11:611,1,24943.682433,0000002a,00000143,00000172,00000000,00000012,0000000d,0000003a
10:08:11:681,1,24943.693446,0000002a,00000142,00000173,00000000,00000011,00000000,00000037
10:08:11:714,1,24943.704100,0000002a,00000141,00000368,00000000,00000010,0000000b,0000005a
10:08:11:758,1,24943.715299,0000002a,00000140,00000174,00000000,00000000,0000000a,00000032
10:08:11:832,1,24943.726157,0000002a,0000013f,00000175,00000000,00000010,0000000c,ffffffbd
10:08:11:864,1,24943.737009,0000002a,00000000,00000176,00000000,00000000,0000000d,ffffffc0
10:08:11:908,1,24943.747725,0000002a,0000013e,0000035a,00000000,0000000f,00000000,ffffffc7
10:08:11:956,1,24943.758627,0000002a,00000000,00000177,00000000,0000000e,00000000,0000002d
10:08:12:010,1,24943.769523,0000002a,0000007c,00000178,00000000,0000000d,00000000,ffffffcc
10:08:12:045,1,24943.780361,0000002a,00000000,00000351,00000000,0000000f,00000009,ffffffaf
10:08:12:075,1,24943.791291,0000002a,0000013c,0000034d,00000000,00000010,00000000,00000000
10:08:12:111,1,24943.801874,0000002a,0000013a,0000034a,00000000,00000009,00000000,ffffffc4
10:08:12:159,1,24943.813366,0000002a,00000000,00000179,00000000,0000000e,0000000e,fffffff4
10:08:12:200,1,24943.824091,0000002a,00000139,0000017a,00000000,00000011,00000000,00000000
10:08:12:232,1,24943.834758,0000002a,00000138,00000341,00000000,00000000,00000000,00000000
10:08:12:259,1,24943.846225,0000002a,00000000,0000033f,00000000,0000000d,00000000,fffffff1
10:08:12:281,1,24943.856919,0000002a,00000137,0000033c,00000000,00000000,00000000,00000000
10:08:12:322,1,24943.867658,0000002a,00000000,0000017b,00000000,0000000c,0000000d,ffffffee
10:08:12:348,1,24943.878541,0000002a,00000000,00000338,00000000,00000000,00000000,00000000
10:08:12:364,1,24943.889425,0000002a,00000136,00000336,00000000,00000000,00000000,00000000
10:08:12:407,1,24943.900524,0000002a,00000000,0000017c,00000000,0000000b,00000000,00000000
10:08:12:455,1,24943.911536,0000002a,0000007d,0000017d,00000000,0000000f,0000000e,0000005a
10:08:12:496,1,24943.922461,0000002a,00000135,0000017e,00000000,0000000a,00000000,00000000
10:08:12:524,1,24943.933325,0000002a,00000000,00000330,00000000,0000000b,00000000,00000000
10:08:12:564,1,24943.955333,0000002a,0000007e,0000017f,00000000,0000000a,00000000,00000000
10:08:12:584,1,24943.966199,0000002a,00000134,0000032e,00000000,00000000,00000000,00000000
10:08:12:643,1,24943.977389,0000002a,00000000,00000180,00000000,00000011,0000000c,0000002d
10:08:12:682,1,24943.988107,0000002a,00000000,0000032c,00000000,00000000,00000009,ffffffea
10:08:12:743,1,24944.010195,0000002a,00000133,00000181,00000000,00000010,00000009,0000004b
10:08:12:807,1,24944.021078,0000002a,00000000,00000182,00000000,00000010,00000000,00000000
10:08:12:840,1,24944.042831,0000002a,00000000,00000183,00000000,00000000,00000000,00000051
10:08:12:865,1,24944.064588,0000002a,0000007f,00000000,00000000,00000000,00000000,00000000
10:08:12:894,1,24944.075620,0000002a,00000000,00000184,00000000,00000000,00000000,00000000
10:08:12:952,1,24944.086518,0000002a,00000000,0000032a,00000000,0000000f,0000000c,00000000
10:08:12:986,1,24944.152234,0000002a,00000000,00000185,00000000,00000000,00000000,0000005a
10:08:13:011,1,24944.163123,0000002a,00000000,00000186,00000000,00000000,00000000,00000000
10:08:13:027,1,24944.174020,0000002a,00000000,00000187,00000000,00000000,00000000,00000000
10:08:13:046,1,24944.184950,0000002a,00000080,00000000,00000000,00000000,00000000,00000000
10:08:13:098,1,24944.195939,0000002a,00000081,00000188,00000000,00000011,00000000,00000000
10:08:13:112,1,24944.217853,0000002a,00000000,00000189,00000000,00000010,00000000,00000000
10:08:13:131,1,24944.239773,0000002a,00000082,0000018a,00000000,00000011,00000000,00000000
10:08:13:164,1,24944.250824,0000002a,00000083,0000018b,00000000,00000010,00000000,00000000
10:08:13:200,1,24944.261609,0000002a,00000000,00000328,00000000,00000000,0000000d,00000000
10:08:13:242,1,24944.272719,0000002a,00000000,0000018c,00000000,00000010,0000000c,00000037
10:08:13:260,1,24944.294504,0000002a,00000000,00000327,00000000,00000000,00000000,00000000
10:08:13:295,1,24944.305540,0000002a,00000000,0000018d,00000000,00000011,00000000,00000039
10:08:13:329,1,24944.327281,0000002a,00000000,00000326,00000000,0000000d,00000009,00000000
10:08:13:338,1,24944.338120,0000002a,00000000,00000325,00000000,00000000,00000000,00000000
10:08:13:351,1,24944.349148,0000002a,00000000,00000324,00000000,0000000e,00000000,00000000
10:08:13:360,1,24944.360209,0000002a,00000000,00000323,00000000,00000000,00000000,00000000
10:08:13:403,1,24944.371280,0000002a,00000000,0000018e,00000000,00000012,0000000d,00000040
10:08:13:449,1,24944.382232,0000002a,00000000,0000018f,00000000,00000000,00000000,00000039
10:08:13:485,1,24944.392916,0000002a,00000000,0000031f,00000000,00000009,00000000,ffffffa6
10:08:13:499,1,24944.403780,0000002a,00000132,0000031d,00000000,00000000,00000000,00000000
10:08:13:517,1,24944.414799,0000002a,00000000,0000031b,00000000,00000000,00000000,0000005a
10:08:13:563,1,24944.425952,0000002a,00000130,00000318,00000000,00000010,00000000,ffffffa6
10:08:13:611,1,24944.436916,0000002a,00000000,00000190,00000000,00000009,00000000,0000005a
10:08:13:693,1,24944.448054,0000002a,0000012f,00000191,00000000,00000010,00000000,00000037
10:08:13:725,1,24944.458896,0000002a,0000012e,00000311,00000000,0000000f,0000000e,00000000
10:08:13:745,1,24944.469796,0000002a,00000000,0000030f,00000000,00000010,00000000,00000000
10:08:13:777,1,24944.480914,0000002a,00000000,00000192,00000000,00000000,0000000d,0000003d
10:08:13:815,1,24944.491737,0000002a,0000012d,0000030b,00000000,0000000f,00000000,00000000
10:08:13:843,1,24944.502647,0000002a,00000000,00000309,00000000,00000010,00000000,00000000
10:08:13:860,1,24944.513513,0000002a,00000000,00000307,00000000,00000000,0000000c,00000000
10:08:13:873,1,24944.524411,0000002a,00000000,00000305,00000000,00000000,00000000,00000000
10:08:13:923,1,24944.535624,0000002a,0000012c,00000193,00000000,00000011,0000000b,0000003c
10:08:13:935,1,24944.546360,0000002a,00000000,00000302,00000000,00000000,00000000,00000000
10:08:13:944,1,24944.557210,0000002a,00000000,00000301,00000000,00000000,00000000,00000000
10:08:13:952,1,24944.568191,0000002a,00000000,00000300,00000000,00000000,00000000,00000000
10:08:13:973,1,24944.579182,0000002a,00000000,000002ff,00000000,0000000f,0000000a,00000000
10:08:14:013,1,24944.590236,0000002a,00000000,00000194,00000000,00000012,00000000,00000040
10:08:14:073,1,24944.612325,0000002a,00000000,00000195,00000000,00000010,00000000,0000003c
10:08:14:081,1,24944.623178,0000002a,00000000,00000196,00000000,00000000,00000000,00000000
10:08:14:090,1,24944.633981,0000002a,00000000,00000197,00000000,00000000,00000000,00000000
10:08:14:120,1,24944.656087,0000002a,0000012b,00000198,00000000,00000011,00000000,00000043
10:08:14:133,1,24944.666886,0000002a,00000082,00000000,00000000,00000000,00000000,00000040
10:08:14:153,1,24944.721575,0000002a,00000000,000002fd,00000000,0000000f,00000000,00000000
10:08:14:185,1,24944.765402,0000002a,00000081,00000199,00000000,00000000,00000000,00000048
10:08:14:226,1,24944.820177,0000002a,00000000,000002fc,00000000,00000010,0000000d,0000004d
10:08:14:249,1,24944.831150,0000002a,00000000,000002fb,00000000,00000000,0000000c,00000000
10:08:14:268,1,24944.842075,0000002a,00000000,000002fa,00000000,00000000,00000000,0000004b
10:08:14:298,1,24944.853162,0000002a,0000012a,0000019a,00000000,00000000,00000000,00000043
10:08:14:316,1,24944.864060,0000002a,00000000,000002f8,00000000,00000000,00000000,00000048
10:08:14:350,1,24944.874820,0000002a,00000129,000002f6,00000000,0000000e,00000000,00000000
10:08:14:368,1,24944.885750,0000002a,00000000,000002f4,00000000,00000000,00000000,0000003c
10:08:14:391,1,24944.896736,0000002a,00000000,000002f1,00000000,00000000,00000000,00000000
10:08:14:431,1,24944.907541,0000002a,00000128,000002ed,00000000,00000010,00000009,ffffffa6
10:08:14:458,1,24944.918690,0000002a,00000127,0000019b,00000000,00000000,00000000,00000000
10:08:14:513,1,24944.929807,0000002a,00000126,0000019c,00000000,0000000f,0000000e,0000004b
10:08:14:575,1,24944.940853,0000002a,00000125,0000019d,00000000,0000000e,0000000c,00000046
10:08:14:626,1,24944.951742,0000002a,00000124,0000019e,00000000,00000000,0000000d,00000043
10:08:14:647,1,24944.962479,0000002a,00000000,000002de,00000000,00000000,0000000d,ffffffbd
10:08:14:669,1,24944.973389,0000002a,00000000,000002db,00000000,0000000f,0000000c,ffffffb8
10:08:14:722,1,24944.984540,0000002a,00000000,0000019f,00000000,00000010,0000000b,0000005a
10:08:14:747,1,24944.995266,0000002a,00000000,000002d4,00000000,00000000,0000000a,00000000
10:08:14:801,1,24945.006338,0000002a,00000123,000001a0,00000000,00000011,0000000e,0000004b
10:08:14:836,1,24945.017243,0000002a,00000000,000001a1,00000000,00000000,0000000c,0000005a
10:08:14:870,1,24945.028008,0000002a,00000122,000002cd,00000000,0000000e,00000000,00000000
10:08:14:896,1,24945.039014,0000002a,00000000,000002cb,00000000,0000000f,0000000b,00000000
10:08:14:965,1,24945.049970,0000002a,00000121,000001a2,00000000,0000000e,0000000d,00000000
10:08:14:997,1,24945.060995,0000002a,00000000,000001a3,00000000,00000010,00000000,00000000
10:08:15:018,1,24945.071940,0000002a,00000000,000001a4,00000000,00000000,00000000,00000000
10:08:15:055,1,24945.082631,0000002a,00000000,000002c6,00000000,0000000e,0000000d,00000000
10:08:15:064,1,24945.093712,0000002a,00000000,000002c5,00000000,00000000,00000000,00000000
10:08:15:102,1,24945.104564,0000002a,00000120,000002c4,00000000,0000000d,00000000,ffffffd3
10:08:15:142,1,24945.126167,0000002a,00000121,000002c3,00000000,00000008,00000008,ffffffc0
10:08:15:207,1,24945.147225,00000000,00000083,000001a6,00000000,00000000,0000000b,ffffffa6
10:08:15:256,1,24945.157557,00000000,00000084,000001a7,00000000,00000010,0000000e,0000005a
10:08:15:316,1,24947.221575,0000002c,000000ae,000000fd,00000000,00000009,00000004,00000006
10:08:15:326,1,24947.263828,0000002c,00000000,000000fa,00000000,00000000,00000000,00000000
10:08:15:349,1,24947.274838,0000002c,00000000,000000f9,00000000,00000000,00000005,00000000
10:08:15:372,1,24947.285737,0000002c,00000000,000000f8,00000000,00000000,00000003,0000000a
10:08:15:404,1,24947.296796,0000002c,00000000,000000f6,00000000,00000000,00000004,fffffffa
10:08:15:436,1,24947.307599,0000002c,000000af,000000f5,00000000,00000000,00000000,00000000
10:08:15:468,1,24947.329584,0000002c,00000000,000000f4,00000000,00000000,00000003,fffffffb
10:08:15:499,1,24947.340669,0000002c,000000b0,000000f2,00000000,00000008,00000006,00000000
10:08:15:517,1,24947.351582,0000002c,000000b1,000000f0,00000000,00000000,00000007,00000000
10:08:15:540,1,24947.362573,0000002c,000000b2,000000ef,00000000,00000000,00000000,00000005
10:08:15:584,1,24947.373777,0000002c,00000000,000000ee,00000000,0000000c,0000000a,fffffff6
10:08:15:627,1,24947.384664,0000002c,00000000,000000ec,00000000,0000000b,00000007,00000000
10:08:15:670,1,24947.395573,0000002c,000000b1,000000e9,00000000,00000009,00000009,00000000
10:08:15:702,1,24947.406362,0000002c,000000af,000000e5,00000000,0000000a,00000008,00000017
10:08:15:730,1,24947.417304,0000002c,000000ac,000000e0,00000000,0000000b,00000000,00000012
10:08:15:766,1,24947.428191,0000002c,000000a8,000000db,00000000,0000000c,00000009,0000000c
10:08:15:806,1,24947.439225,0000002c,000000a3,000000d5,00000000,00000009,00000008,00000048
10:08:15:846,1,24947.450193,0000002c,0000009f,000000d0,00000000,0000000a,00000009,ffffffa6
10:08:15:868,1,24947.461150,0000002c,0000009b,000000ca,00000000,00000009,00000000,0000005a
10:08:15:896,1,24947.472060,0000002c,00000096,000000c1,00000000,0000000c,00000000,00000014
10:08:15:937,1,24947.482865,0000002c,00000092,000000ba,00000000,0000000b,00000000,00000016
10:08:15:969,1,24947.494003,0000002c,0000008d,000000b4,00000000,00000000,0000000b,ffffffd3
10:08:16:006,1,24947.504975,0000002c,00000089,000000ae,00000000,0000000c,00000009,00000000
10:08:16:034,1,24947.515992,0000002c,00000083,000000a7,00000000,0000000e,0000000a,fffffff4
10:08:16:066,1,24947.526745,0000002c,0000007e,0000009f,00000000,00000009,00000006,00000000
10:08:16:102,1,24947.537672,0000002c,00000079,00000096,00000000,0000000e,00000007,fffffff3
10:08:16:143,1,24947.548618,0000002c,00000075,00000090,00000000,0000000d,00000008,fffffff0
10:08:16:183,1,24947.559573,0000002c,00000072,0000008a,00000000,0000000b,00000009,ffffffec
10:08:16:211,1,24947.570490,0000002c,0000006f,00000086,00000000,0000000c,00000000,ffffffea
10:08:16:232,1,24947.581324,0000002c,0000006d,00000081,00000000,0000000b,00000000,00000000
10:08:16:263,1,24947.592326,0000002c,0000006c,0000007b,00000000,0000000d,00000000,00000000
10:08:16:285,1,24947.603150,0000002c,0000006b,00000076,00000000,0000000e,00000000,00000000
10:08:16:319,1,24947.614034,0000002c,00000069,00000070,00000000,00000009,00000000,0000005a
10:08:16:348,1,24947.624853,0000002c,00000068,0000006c,00000000,00000000,00000000,ffffffa6
10:08:16:365,1,24947.635815,0000002c,00000066,00000069,00000000,00000000,00000000,0000005a
10:08:16:388,1,24947.646890,0000002c,00000065,00000066,00000000,0000000f,00000000,0000000b
10:08:16:401,1,24947.657842,0000002c,00000064,00000063,00000000,00000000,00000000,00000000
